Date/Time,DISTRICT HEATING LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Inlet Mass Flow Rate [kg/s](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Outlet Temperature [C](Hourly),MAINZONE BASEBOARD:Baseboard Hot Water Energy [J](Hourly),MAINZONE BASEBOARD:Baseboard Total Heating Rate [W](Hourly),DISTRICT HEATING PUMP:Pump Electricity Rate [W](Hourly) ,timestamp,DryBulbTemp,RelHumidity,WindSpeed,DirectNormRad,DiffuseHorzRad,TotalSkyCover
 03/27  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 17:00:00,7.0,47.0,7.2,384.0,63.0,3.0
 03/27  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 18:00:00,7.0,56.0,7.7,0.0,25.0,3.0
 03/27  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 19:00:00,5.0,64.0,6.2,0.0,2.0,3.0
 03/27  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 20:00:00,5.0,64.0,5.1,0.0,0.0,2.0
 03/27  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 21:00:00,4.0,75.0,5.7,0.0,0.0,7.0
 03/27  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 22:00:00,4.0,75.0,6.7,0.0,0.0,7.0
 03/27  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-27 23:00:00,4.0,75.0,6.7,0.0,0.0,5.0
 03/27  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 00:00:00,3.9,75.0,6.2,0.0,0.0,5.0
 03/28  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 01:00:00,3.9,81.0,7.2,0.0,0.0,5.0
 03/28  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 02:00:00,5.0,87.0,5.7,0.0,0.0,9.0
 03/28  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 03:00:00,5.0,81.0,6.7,0.0,0.0,9.0
 03/28  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 04:00:00,5.0,81.0,5.7,0.0,0.0,9.0
 03/28  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 05:00:00,5.0,81.0,7.2,0.0,0.0,9.0
 03/28  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 06:00:00,5.0,75.0,9.3,0.0,0.0,9.0
 03/28  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 07:00:00,5.0,75.0,8.2,48.0,51.0,9.0
 03/28  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 08:00:00,6.0,65.0,10.3,257.0,107.0,9.0
 03/28  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 09:00:00,7.0,66.0,9.8,440.0,117.0,9.0
 03/28  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 10:00:00,7.0,66.0,9.3,474.0,129.0,9.0
 03/28  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 11:00:00,7.0,61.0,8.7,632.0,135.0,9.0
 03/28  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 12:00:00,8.0,57.0,7.2,781.0,120.0,9.0
 03/28  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 13:00:00,6.0,75.0,7.7,690.0,141.0,5.0
 03/28  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 14:00:00,6.0,70.0,10.8,607.0,145.0,5.0
 03/28  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 15:00:00,7.0,66.0,10.8,594.0,119.0,5.0
 03/28  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 16:00:00,7.0,61.0,10.8,488.0,95.0,5.0
 03/28  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 17:00:00,6.0,60.0,9.8,390.0,61.0,5.0
 03/28  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 18:00:00,5.0,64.0,7.2,0.0,22.0,9.0
 03/28  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 19:00:00,5.0,70.0,5.7,0.0,3.0,3.0
 03/28  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 20:00:00,3.8,64.0,5.7,0.0,0.0,5.0
 03/28  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 21:00:00,3.0,68.0,2.6,0.0,0.0,3.0
 03/28  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 22:00:00,2.0,73.0,1.5,0.0,0.0,3.0
 03/28  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-28 23:00:00,1.3,63.0,2.1,0.0,0.0,3.0
 03/28  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 00:00:00,1.1,63.0,2.6,0.0,0.0,5.0
 03/29  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 01:00:00,0.9,67.0,1.5,0.0,0.0,5.0
 03/29  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 02:00:00,1.0,67.0,2.1,0.0,0.0,3.0
 03/29  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 03:00:00,1.4,73.0,1.5,0.0,0.0,5.0
 03/29  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 04:00:00,1.4,79.0,1.5,0.0,0.0,5.0
 03/29  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 05:00:00,1.4,79.0,1.5,0.0,0.0,3.0
 03/29  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 06:00:00,1.0,79.0,2.1,0.0,0.0,3.0
 03/29  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 07:00:00,1.2,73.0,2.1,412.0,47.0,3.0
 03/29  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 08:00:00,2.2,63.0,1.0,573.0,81.0,3.0
 03/29  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 09:00:00,3.5,67.0,1.5,638.0,96.0,5.0
 03/29  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 10:00:00,6.0,57.0,1.5,614.0,130.0,5.0
 03/29  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 11:00:00,6.0,39.0,2.6,456.0,204.0,5.0
 03/29  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 12:00:00,7.0,50.0,2.6,256.0,245.0,5.0
 03/29  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 13:00:00,7.0,37.0,2.6,148.0,239.0,0.0
 03/29  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 14:00:00,8.0,37.0,3.6,110.0,222.0,0.0
 03/29  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 15:00:00,8.0,34.0,4.1,167.0,192.0,0.0
 03/29  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 16:00:00,9.0,43.0,4.1,209.0,147.0,1.0
 03/29  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 17:00:00,8.0,37.0,3.6,129.0,90.0,0.0
 03/29  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 18:00:00,7.0,40.0,2.6,0.0,33.0,1.0
 03/29  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 19:00:00,7.0,44.0,2.1,0.0,3.0,5.0
 03/29  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 20:00:00,5.0,50.0,3.1,0.0,0.0,1.0
 03/29  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 21:00:00,3.5,67.0,3.1,0.0,0.0,1.0
 03/29  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 22:00:00,3.0,59.0,3.6,0.0,0.0,0.0
 03/29  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-29 23:00:00,2.6,64.0,3.1,0.0,0.0,3.0
 03/29  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 00:00:00,2.0,68.0,2.6,0.0,0.0,5.0
 03/30  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 01:00:00,1.5,68.0,3.6,0.0,0.0,5.0
 03/30  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 02:00:00,1.4,68.0,3.6,0.0,0.0,3.0
 03/30  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 03:00:00,1.5,69.0,4.1,0.0,0.0,3.0
 03/30  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 04:00:00,1.6,69.0,4.1,0.0,0.0,3.0
 03/30  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 05:00:00,2.0,69.0,4.1,0.0,0.0,5.0
 03/30  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 06:00:00,3.0,75.0,5.1,0.0,0.0,5.0
 03/30  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 07:00:00,3.7,70.0,5.1,179.0,53.0,5.0
 03/30  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 08:00:00,5.3,70.0,5.1,259.0,94.0,5.0
 03/30  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 09:00:00,8.0,71.0,5.1,300.0,142.0,5.0
 03/30  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 10:00:00,9.0,71.0,5.7,332.0,180.0,9.0
 03/30  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 11:00:00,11.0,66.0,5.7,214.0,200.0,9.0
 03/30  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 12:00:00,12.0,62.0,5.7,57.0,199.0,9.0
 03/30  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 13:00:00,13.0,58.0,5.7,19.0,178.0,9.0
 03/30  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 14:00:00,12.0,62.0,6.7,17.0,156.0,9.0
 03/30  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 15:00:00,12.0,62.0,6.2,50.0,138.0,9.0
 03/30  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 16:00:00,12.0,67.0,5.7,64.0,107.0,9.0
 03/30  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 17:00:00,11.0,71.0,5.1,55.0,58.0,9.0
 03/30  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 18:00:00,11.0,71.0,3.6,0.0,19.0,9.0
 03/30  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 19:00:00,11.0,71.0,3.6,0.0,2.0,9.0
 03/30  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 20:00:00,10.0,76.0,3.1,0.0,0.0,9.0
 03/30  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 21:00:00,10.0,76.0,4.6,0.0,0.0,9.0
 03/30  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 22:00:00,9.0,81.0,3.6,0.0,0.0,9.0
 03/30  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-30 23:00:00,8.0,81.0,3.1,0.0,0.0,9.0
 03/30  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 00:00:00,7.0,87.0,2.1,0.0,0.0,9.0
 03/31  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 01:00:00,8.0,87.0,1.5,0.0,0.0,9.0
 03/31  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 02:00:00,8.0,87.0,3.1,0.0,0.0,9.0
 03/31  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 03:00:00,7.0,87.0,2.6,0.0,0.0,5.0
 03/31  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 04:00:00,7.0,87.0,3.1,0.0,0.0,5.0
 03/31  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 05:00:00,6.0,87.0,3.1,0.0,0.0,3.0
 03/31  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 06:00:00,6.0,93.0,2.6,137.0,15.0,3.0
 03/31  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 07:00:00,8.0,87.0,2.6,328.0,50.0,9.0
 03/31  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 08:00:00,10.0,82.0,3.1,439.0,87.0,8.0
 03/31  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 09:00:00,12.0,67.0,3.6,499.0,117.0,5.0
 03/31  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 10:00:00,12.0,67.0,2.6,503.0,146.0,5.0
 03/31  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 11:00:00,13.0,62.0,3.1,384.0,190.0,5.0
 03/31  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 12:00:00,13.0,58.0,2.6,167.0,244.0,5.0
 03/31  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 13:00:00,14.0,59.0,1.5,57.0,242.0,5.0
 03/31  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 14:00:00,15.0,55.0,2.6,42.0,195.0,5.0
 03/31  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 15:00:00,15.0,51.0,3.1,44.0,148.0,5.0
 03/31  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 16:00:00,15.0,51.0,1.0,24.0,92.0,5.0
 03/31  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 17:00:00,13.0,62.0,2.6,3.0,48.0,5.0
 03/31  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 18:00:00,11.5,69.0,3.1,0.0,18.0,9.0
 03/31  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 19:00:00,11.2,70.0,3.3,0.0,2.0,9.0
 03/31  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 20:00:00,10.8,72.0,3.1,0.0,0.0,9.0
 03/31  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 21:00:00,8.6,74.0,4.8,0.0,0.0,9.0
 03/31  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 22:00:00,6.4,77.0,5.9,0.0,0.0,9.0
 03/31  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-03-31 23:00:00,4.3,81.0,7.1,0.0,0.0,7.0
 03/31  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 00:00:00,2.3,83.0,9.0,0.0,0.0,5.0
 04/01  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 01:00:00,2.2,86.0,9.1,0.0,0.0,9.0
 04/01  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 02:00:00,2.1,84.0,9.1,0.0,0.0,3.0
 04/01  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 03:00:00,2.2,82.0,9.4,0.0,0.0,5.0
 04/01  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 04:00:00,2.4,79.0,9.5,0.0,0.0,5.0
 04/01  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 05:00:00,3.2,73.0,9.4,0.0,0.0,5.0
 04/01  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 06:00:00,2.7,80.0,8.7,126.0,19.0,3.0
 04/01  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 07:00:00,3.0,74.0,10.8,353.0,55.0,3.0
 04/01  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 08:00:00,5.0,64.0,9.8,552.0,85.0,3.0
 04/01  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 09:00:00,6.0,60.0,10.3,691.0,104.0,3.0
 04/01  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 10:00:00,7.0,52.0,10.8,691.0,127.0,5.0
 04/01  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 11:00:00,7.0,52.0,7.7,710.0,138.0,5.0
 04/01  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 12:00:00,7.0,56.0,8.7,711.0,154.0,5.0
 04/01  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 13:00:00,6.0,70.0,9.8,569.0,198.0,5.0
 04/01  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 14:00:00,6.0,70.0,8.7,369.0,221.0,5.0
 04/01  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 15:00:00,5.0,81.0,8.2,241.0,197.0,5.0
 04/01  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 16:00:00,5.4,87.0,6.7,149.0,151.0,9.0
 04/01  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 17:00:00,4.0,93.0,5.1,52.0,93.0,5.0
 04/01  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 18:00:00,5.0,87.0,5.7,0.0,33.0,5.0
 04/01  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 19:00:00,4.0,87.0,5.1,0.0,3.0,5.0
 04/01  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 20:00:00,4.0,87.0,5.7,0.0,0.0,9.0
 04/01  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 21:00:00,4.0,87.0,6.2,0.0,0.0,9.0
 04/01  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 22:00:00,4.0,87.0,2.6,0.0,0.0,9.0
 04/01  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-01 23:00:00,4.0,93.0,3.1,0.0,0.0,9.0
 04/01  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 00:00:00,4.0,93.0,3.1,0.0,0.0,9.0
 04/02  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 01:00:00,4.0,93.0,2.6,0.0,0.0,9.0
 04/02  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 02:00:00,3.6,87.0,3.6,0.0,0.0,9.0
 04/02  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 03:00:00,3.5,87.0,3.1,0.0,0.0,9.0
 04/02  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 04:00:00,3.6,87.0,3.1,0.0,0.0,9.0
 04/02  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 05:00:00,3.9,87.0,3.1,0.0,0.0,9.0
 04/02  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 06:00:00,5.0,87.0,3.1,18.0,19.0,9.0
 04/02  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 07:00:00,5.0,87.0,3.1,111.0,61.0,9.0
 04/02  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 08:00:00,6.0,87.0,4.6,127.0,114.0,9.0
 04/02  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 09:00:00,6.0,87.0,5.1,55.0,152.0,9.0
 04/02  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 10:00:00,8.0,81.0,6.2,66.0,172.0,9.0
 04/02  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 11:00:00,9.0,71.0,6.7,119.0,214.0,9.0
 04/02  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 12:00:00,9.0,66.0,8.2,134.0,237.0,9.0
 04/02  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 13:00:00,8.0,81.0,7.2,71.0,205.0,9.0
 04/02  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 14:00:00,7.0,87.0,6.7,14.0,143.0,9.0
 04/02  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 15:00:00,7.0,87.0,7.2,18.0,99.0,5.0
 04/02  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 16:00:00,8.0,76.0,5.1,103.0,86.0,5.0
 04/02  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 17:00:00,9.0,71.0,4.6,152.0,68.0,9.0
 04/02  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 18:00:00,8.0,76.0,3.1,0.0,32.0,9.0
 04/02  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 19:00:00,7.0,81.0,3.6,0.0,4.0,5.0
 04/02  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 20:00:00,7.0,76.0,5.1,0.0,0.0,3.0
 04/02  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 21:00:00,5.4,70.0,4.6,0.0,0.0,3.0
 04/02  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 22:00:00,6.0,75.0,5.7,0.0,0.0,5.0
 04/02  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-02 23:00:00,6.0,75.0,4.1,0.0,0.0,3.0
 04/02  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 00:00:00,5.0,81.0,2.1,0.0,0.0,9.0
 04/03  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 01:00:00,5.0,81.0,2.1,0.0,0.0,5.0
 04/03  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 02:00:00,5.0,81.0,2.6,0.0,0.0,9.0
 04/03  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 03:00:00,5.0,87.0,3.6,0.0,0.0,9.0
 04/03  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 04:00:00,5.0,87.0,5.7,0.0,0.0,9.0
 04/03  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 05:00:00,5.0,87.0,4.6,0.0,0.0,9.0
 04/03  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 06:00:00,5.0,87.0,4.1,2.0,17.0,5.0
 04/03  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 07:00:00,5.0,87.0,3.1,108.0,61.0,5.0
 04/03  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 08:00:00,6.0,81.0,5.7,304.0,101.0,5.0
 04/03  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 09:00:00,7.0,76.0,5.1,356.0,144.0,9.0
 04/03  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 10:00:00,8.0,71.0,5.7,319.0,178.0,9.0
 04/03  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 11:00:00,9.0,61.0,3.1,341.0,199.0,5.0
 04/03  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 12:00:00,11.0,54.0,4.1,329.0,233.0,9.0
 04/03  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 13:00:00,9.0,61.0,3.6,325.0,232.0,5.0
 04/03  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 14:00:00,9.0,57.0,2.1,337.0,203.0,5.0
 04/03  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 15:00:00,10.0,54.0,1.0,263.0,183.0,5.0
 04/03  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 16:00:00,10.0,50.0,2.1,151.0,152.0,5.0
 04/03  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 17:00:00,8.0,71.0,5.7,82.0,99.0,3.0
 04/03  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 18:00:00,7.0,76.0,3.6,0.0,39.0,3.0
 04/03  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 19:00:00,7.0,60.0,1.5,0.0,5.0,9.0
 04/03  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 20:00:00,7.0,76.0,1.0,0.0,0.0,9.0
 04/03  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 21:00:00,6.0,87.0,2.1,0.0,0.0,9.0
 04/03  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 22:00:00,6.0,87.0,3.1,0.0,0.0,9.0
 04/03  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-03 23:00:00,6.0,87.0,2.6,0.0,0.0,9.0
 04/03  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-04 00:00:00,4.4,87.0,0.0,0.0,0.0,9.0
 04/04  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-04 01:00:00,5.0,93.0,1.5,0.0,0.0,9.0
 04/04  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-04 02:00:00,5.0,93.0,2.1,0.0,0.0,9.0
 04/04  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-04 03:00:00,5.0,87.0,3.1,0.0,0.0,9.0
 04/04  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-04-04 04:00:00,3.9,87.0,4.1,0.0,0.0,5.0
